run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.predictive_equality_difference,metrics.correction_fnr,metrics.accuracy,metrics.demographic_parity_difference,metrics.equalized_odds_difference,metrics.equal_opportunity_difference,metrics.roc_auc,metrics.correction_fpr,params.correction_alg,params.senstive_attr,params.threshold,params.noise_type,params.noise_rate,params.dataset,params.classifier,params.test_size,tags.mlflow.user,tags.mlflow.source.name,tags.test_set,tags.train_set,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.run
4426681131fe49a683074c1068b718df,108,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/108/4426681131fe49a683074c1068b718df/artifacts,2023-03-25 06:24:51.364000+00:00,2023-03-25 06:24:54.110000+00:00,0.4749455337690632,1.0,0.2156862745098039,0.9347826086956522,1.0,1.0,1.0,0.9185064935064936,0.6797385620915033,Ordering-Based Correction,local,0.2,balanced_bias,0.9,ads,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,melodic-moose-256,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_062016
440d6f76891b4a7a9845d6499f54d6ac,108,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/108/440d6f76891b4a7a9845d6499f54d6ac/artifacts,2023-03-25 06:24:48.482000+00:00,2023-03-25 06:24:51.270000+00:00,0.4749455337690632,1.0,0.2156862745098039,0.9347826086956522,1.0,1.0,1.0,0.9137445887445887,0.6797385620915033,Ordering-Based Correction,local,0.2,balanced_bias,0.9,ads,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,dapper-stoat-165,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_062016
45b883757abc422a91c086afa45787d6,108,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/108/45b883757abc422a91c086afa45787d6/artifacts,2023-03-25 06:24:45.611000+00:00,2023-03-25 06:24:48.385000+00:00,0.4749455337690632,0.207843137254902,0.2156862745098039,0.4239130434782608,0.0265265265265265,0.6956521739130435,0.6956521739130435,0.545995670995671,0.6797385620915033,Ordering-Based Correction,local,0.2,balanced_bias,0.9,ads,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,fearless-smelt-59,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_062016
cda7b7975ae64d64904353dfffa56057,108,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/108/cda7b7975ae64d64904353dfffa56057/artifacts,2023-03-25 06:24:42.738000+00:00,2023-03-25 06:24:45.509000+00:00,0.4749455337690632,1.0,0.2156862745098039,0.9347826086956522,1.0,1.0,1.0,0.9185064935064936,0.6797385620915033,Ordering-Based Correction,local,0.2,balanced_bias,0.9,ads,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,unleashed-croc-714,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_062016
9b51c99e37834d2eaf1887e0816958b2,108,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/108/9b51c99e37834d2eaf1887e0816958b2/artifacts,2023-03-25 06:24:39.879000+00:00,2023-03-25 06:24:42.639000+00:00,0.4749455337690632,1.0,0.2156862745098039,0.9347826086956522,1.0,1.0,1.0,0.9137445887445887,0.6797385620915033,Ordering-Based Correction,local,0.2,balanced_bias,0.9,ads,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,secretive-steed-923,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_062016
22ec3d855e344755a3865aaa2e4c7150,108,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/108/22ec3d855e344755a3865aaa2e4c7150/artifacts,2023-03-25 06:24:36.978000+00:00,2023-03-25 06:24:39.785000+00:00,0.4749455337690632,0.207843137254902,0.2156862745098039,0.4239130434782608,0.0265265265265265,0.6956521739130435,0.6956521739130435,0.545995670995671,0.6797385620915033,Ordering-Based Correction,local,0.2,balanced_bias,0.9,ads,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,mysterious-vole-749,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_062016
aacababb24a6496283ddab43ff58a7a0,108,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/108/aacababb24a6496283ddab43ff58a7a0/artifacts,2023-03-25 06:24:34.054000+00:00,2023-03-25 06:24:36.879000+00:00,0.4749455337690632,1.0,0.2156862745098039,0.3840579710144927,1.0,1.0,1.0,0.691812381852552,0.6797385620915033,Ordering-Based Correction,local,0.2,balanced_bias,0.9,ads,LogReg,0.2,ines,run_noiseinjection.py,original,corrected,painted-doe-266,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_062016
2ef2f866afa74b099fd7c58412e3d435,108,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/108/2ef2f866afa74b099fd7c58412e3d435/artifacts,2023-03-25 06:24:31.160000+00:00,2023-03-25 06:24:33.964000+00:00,0.4749455337690632,1.0,0.2156862745098039,0.3840579710144927,1.0,1.0,1.0,0.7260160680529301,0.6797385620915033,Ordering-Based Correction,local,0.2,balanced_bias,0.9,ads,LogReg,0.2,ines,run_noiseinjection.py,original,noisy,amusing-perch-103,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_062016
95c66b718d7d4ee5bb0f4763ebb49edc,108,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/108/95c66b718d7d4ee5bb0f4763ebb49edc/artifacts,2023-03-25 06:24:28.247000+00:00,2023-03-25 06:24:31.066000+00:00,0.4749455337690632,0.02,0.2156862745098039,0.9384057971014492,0.0265265265265265,0.02,0.0027777777777777,0.976961247637051,0.6797385620915033,Ordering-Based Correction,local,0.2,balanced_bias,0.9,ads,LogReg,0.2,ines,run_noiseinjection.py,original,original,beautiful-midge-478,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_062016
9df94f20405c4fd2a9b27a533d0b4fa2,108,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/108/9df94f20405c4fd2a9b27a533d0b4fa2/artifacts,2023-03-25 06:24:20.512000+00:00,2023-03-25 06:24:23.376000+00:00,0.5315904139433552,0.9607843137254902,0.196078431372549,0.8405797101449275,0.953953953953954,0.9891891891891892,0.9891891891891892,0.8381890715667311,0.6045751633986928,Ordering-Based Correction,local,0.2,balanced_bias,0.8,ads,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,mercurial-jay-184,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_062016
