run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.predictive_equality_difference,metrics.correction_fnr,metrics.accuracy,metrics.demographic_parity_difference,metrics.equalized_odds_difference,metrics.equal_opportunity_difference,metrics.roc_auc,metrics.correction_fpr,params.correction_alg,params.senstive_attr,params.noise_type,params.n_folds,params.noise_rate,params.dataset,params.correction_classifier,params.classifier,params.test_size,tags.mlflow.user,tags.mlflow.source.name,tags.test_set,tags.train_set,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.run
f02e8f80481d42d2bade8bef21764cee,92,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/92/f02e8f80481d42d2bade8bef21764cee/artifacts,2023-03-25 04:05:15.104000+00:00,2023-03-25 04:05:24.603000+00:00,0.537010843941537,0.0,0.8585572842998586,0.9952941176470588,0.9431818181818182,0.976470588235294,0.0235294117647058,0.9998615916955016,0.2652050919377652,Polishing Labels,voice_mail_plan,balanced_bias,10,0.9,churn,LogisticRegression,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,skillful-chimp-902,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_035232
1d1d5ed15b3c4844be90952d2386f997,92,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/92/1d1d5ed15b3c4844be90952d2386f997/artifacts,2023-03-25 04:05:05.175000+00:00,2023-03-25 04:05:14.777000+00:00,0.537010843941537,0.3333333333333333,0.8585572842998586,0.9929411764705882,0.9545454545454546,0.976470588235294,0.0235294117647058,0.9998961937716264,0.2652050919377652,Polishing Labels,voice_mail_plan,balanced_bias,10,0.9,churn,LogisticRegression,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,treasured-robin-354,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_035232
d0af04d9dc994e4b956994adc2b55632,92,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/92/d0af04d9dc994e4b956994adc2b55632/artifacts,2023-03-25 04:04:55.666000+00:00,2023-03-25 04:05:04.853000+00:00,0.537010843941537,0.0989119683481701,0.8585572842998586,0.6164705882352941,0.2003304558942541,0.0989119683481701,0.976470588235294,0.1979584775086505,0.2652050919377652,Polishing Labels,voice_mail_plan,balanced_bias,10,0.9,churn,LogisticRegression,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,luxuriant-cat-716,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_035232
858e4615b1614b128ef7a3c2f051c7c0,92,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/92/858e4615b1614b128ef7a3c2f051c7c0/artifacts,2023-03-25 04:04:46.003000+00:00,2023-03-25 04:04:55.351000+00:00,0.537010843941537,1.0,0.8585572842998586,0.92,0.9431818181818182,1.0,0.9333333333333332,0.9061985918273344,0.2652050919377652,Polishing Labels,voice_mail_plan,balanced_bias,10,0.9,churn,LogisticRegression,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,zealous-colt-645,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_035232
bca4316e387d44baac62d671fec09ee5,92,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/92/bca4316e387d44baac62d671fec09ee5/artifacts,2023-03-25 04:04:36.589000+00:00,2023-03-25 04:04:45.679000+00:00,0.537010843941537,1.0,0.8585572842998586,0.9223529411764706,0.9545454545454546,1.0,0.9466666666666668,0.8927090873198658,0.2652050919377652,Polishing Labels,voice_mail_plan,balanced_bias,10,0.9,churn,LogisticRegression,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,adventurous-bass-612,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_035232
dc4b29537f38482392bbbd7c26542fba,92,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/92/dc4b29537f38482392bbbd7c26542fba/artifacts,2023-03-25 04:04:26.898000+00:00,2023-03-25 04:04:36.251000+00:00,0.537010843941537,0.144260723699976,0.8585572842998586,0.64,0.2003304558942541,0.4733333333333333,0.4733333333333334,0.3058827400144766,0.2652050919377652,Polishing Labels,voice_mail_plan,balanced_bias,10,0.9,churn,LogisticRegression,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,secretive-snail-155,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_035232
526a28a3ecf749cca141dedfd5cde3a1,92,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/92/526a28a3ecf749cca141dedfd5cde3a1/artifacts,2023-03-25 04:04:17.249000+00:00,2023-03-25 04:04:26.559000+00:00,0.537010843941537,0.943661971830986,0.8585572842998586,0.5458823529411765,0.9431818181818182,0.943661971830986,0.9411764705882352,0.4291046633155825,0.2652050919377652,Polishing Labels,voice_mail_plan,balanced_bias,10,0.9,churn,LogisticRegression,LogReg,0.2,ines,run_noiseinjection.py,original,corrected,rumbling-bear-103,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_035232
ba23eeff9cba431b9670cab0386ad51a,92,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/92/ba23eeff9cba431b9670cab0386ad51a/artifacts,2023-03-25 04:04:08.190000+00:00,2023-03-25 04:04:16.932000+00:00,0.537010843941537,0.943661971830986,0.8585572842998586,0.548235294117647,0.9545454545454546,1.0,1.0,0.4277111431841935,0.2652050919377652,Polishing Labels,voice_mail_plan,balanced_bias,10,0.9,churn,LogisticRegression,LogReg,0.2,ines,run_noiseinjection.py,original,noisy,worried-lamb-395,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_035232
220ed1a96b654c58ae65db896408f674,92,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/92/220ed1a96b654c58ae65db896408f674/artifacts,2023-03-25 04:03:59.153000+00:00,2023-03-25 04:04:07.879000+00:00,0.537010843941537,0.0897555142173797,0.8585572842998586,0.731764705882353,0.2003304558942541,0.3731764705882353,0.3731764705882353,0.695963768476584,0.2652050919377652,Polishing Labels,voice_mail_plan,balanced_bias,10,0.9,churn,LogisticRegression,LogReg,0.2,ines,run_noiseinjection.py,original,original,monumental-hog-36,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_035232
fccd786997234044b4b104e3eb7f22dc,92,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/92/fccd786997234044b4b104e3eb7f22dc/artifacts,2023-03-25 04:03:48.789000+00:00,2023-03-25 04:03:57.702000+00:00,0.5388967468175389,0.4,0.8613861386138614,0.9952941176470588,0.9659090909090908,1.0,0.0,0.9994715704924964,0.260961810466761,Polishing Labels,voice_mail_plan,balanced_bias,10,0.8,churn,LogisticRegression,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,skillful-chimp-902,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_035232
