run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.predictive_equality_difference,metrics.correction_fnr,metrics.accuracy,metrics.demographic_parity_difference,metrics.equalized_odds_difference,metrics.equal_opportunity_difference,metrics.correction_fpr,metrics.roc_auc,params.correction_alg,params.senstive_attr,params.n_iterations,params.noise_type,params.noise_rate,params.n_clusters,params.dataset,params.classifier,params.test_size,tags.mlflow.user,tags.mlflow.source.name,tags.test_set,tags.train_set,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.run
e59198b029474f598759a74c7e584376,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/e59198b029474f598759a74c7e584376/artifacts,2023-03-25 04:31:57.951000+00:00,2023-03-25 04:32:07.252000+00:00,0.6685525695426685,0.1971403221403221,0.9943422913719944,0.8070588235294117,0.2003304558942541,0.5,0.5,0.0,0.7814726840855107,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.7,100,churn,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,enchanting-pig-850,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
d2f3aaadde4c45bda3bc574ba739b65a,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/d2f3aaadde4c45bda3bc574ba739b65a/artifacts,2023-03-25 04:31:48.433000+00:00,2023-03-25 04:31:57.653000+00:00,0.6685525695426685,0.0033333333333333,0.9943422913719944,0.7717647058823529,0.0118694362017804,0.081081081081081,0.081081081081081,0.0,0.5136177728202268,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.7,100,churn,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,big-auk-127,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
787ec96d312446c7ae3ceca5e3b55822,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/787ec96d312446c7ae3ceca5e3b55822/artifacts,2023-03-25 04:31:38.990000+00:00,2023-03-25 04:31:48.109000+00:00,0.6685525695426685,0.8076923076923077,0.9943422913719944,0.8494117647058823,0.875,0.9032258064516128,0.9032258064516128,0.0,0.8014190989651113,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.7,100,churn,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,tasteful-pig-696,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
e12bdde414734be3b3057d86b3775a76,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/e12bdde414734be3b3057d86b3775a76/artifacts,2023-03-25 04:31:29.446000+00:00,2023-03-25 04:31:38.673000+00:00,0.6685525695426685,0.1715384615384615,0.9943422913719944,0.6588235294117647,0.2003304558942541,0.4001743679163034,0.4001743679163034,0.0,0.4134907355766252,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.7,100,churn,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,useful-rat-931,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
d35d72965e3643f18d79b37a43618b9e,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/d35d72965e3643f18d79b37a43618b9e/artifacts,2023-03-25 04:31:20.041000+00:00,2023-03-25 04:31:29.128000+00:00,0.6685525695426685,0.0,0.9943422913719944,0.6752941176470588,0.0118694362017804,0.032,0.032,0.0,0.5140845070422535,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.7,100,churn,LogReg,0.2,ines,run_noiseinjection.py,original,corrected,funny-bat-836,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
1b17b70aafe646d4b6ec3d5eb0f49683,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/1b17b70aafe646d4b6ec3d5eb0f49683/artifacts,2023-03-25 04:31:10.746000+00:00,2023-03-25 04:31:19.718000+00:00,0.6685525695426685,0.8591549295774648,0.9943422913719944,0.56,0.875,0.9411764705882352,0.9411764705882352,0.0,0.529562534215896,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.7,100,churn,LogReg,0.2,ines,run_noiseinjection.py,original,noisy,clumsy-stork-714,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
1c5b0153e389455492fb1401a0d480e5,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/1c5b0153e389455492fb1401a0d480e5/artifacts,2023-03-25 04:31:00.931000+00:00,2023-03-25 04:31:10.417000+00:00,0.6685525695426685,0.0897555142173797,0.9943422913719944,0.731764705882353,0.2003304558942541,0.3731764705882353,0.3731764705882353,0.0,0.695963768476584,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.7,100,churn,LogReg,0.2,ines,run_noiseinjection.py,original,original,beautiful-carp-801,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
c1d7d946ceb242e88eaa5e150b71b8df,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/c1d7d946ceb242e88eaa5e150b71b8df/artifacts,2023-03-25 04:30:24.173000+00:00,2023-03-25 04:30:33.137000+00:00,0.6713814238566714,0.0,0.9858557284299858,1.0,0.029673590504451,1.0,0.0,0.0,1.0,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.6,100,churn,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,defiant-gnat-436,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
5edfc96b8ee349ec86d3e4c2c3feed07,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/5edfc96b8ee349ec86d3e4c2c3feed07/artifacts,2023-03-25 04:30:14.909000+00:00,2023-03-25 04:30:23.867000+00:00,0.6713814238566714,0.7840909090909091,0.9858557284299858,0.8141176470588235,0.7840909090909091,0.7840909090909091,1.0,0.0,0.536144578313253,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.6,100,churn,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,funny-grub-813,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
910de7d8331843b4bf3c339c0a06daaf,94,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/94/910de7d8331843b4bf3c339c0a06daaf/artifacts,2023-03-25 04:30:05.589000+00:00,2023-03-25 04:30:14.589000+00:00,0.6713814238566714,0.1952668890742285,0.9858557284299858,0.8023529411764706,0.2003304558942541,0.4,0.6,0.0,0.7260240963855422,Cluster-Based Correction,voice_mail_plan,10,balanced_bias,0.6,100,churn,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,enchanting-eel-16,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_041838
