run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.predictive_equality_difference,metrics.correction_fnr,metrics.accuracy,metrics.demographic_parity_difference,metrics.equalized_odds_difference,metrics.equal_opportunity_difference,metrics.roc_auc,metrics.correction_fpr,params.correction_alg,params.senstive_attr,params.noise_type,params.noise_rate,params.n_clusters,params.dataset,params.classifier,params.test_size,tags.mlflow.user,tags.mlflow.source.name,tags.test_set,tags.train_set,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.run
36eb6ee0790644b2acd46fdb6b489527,65,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/65/36eb6ee0790644b2acd46fdb6b489527/artifacts,2023-03-23 23:48:36.451000+00:00,2023-03-23 23:48:44.091000+00:00,0.5431654676258992,1.0,0.4568345323741007,0.9285714285714286,1.0,1.0,1.0,0.9621794871794872,0.4568345323741007,Hybrid Label Noise Correction,attr3,balanced_bias,0.9,100,monks1,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,melodic-moose-256,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_233736
93c0dbaa48ba4cdba491506451f279c9,65,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/65/93c0dbaa48ba4cdba491506451f279c9/artifacts,2023-03-23 23:48:28.408000+00:00,2023-03-23 23:48:36.173000+00:00,0.5431654676258992,1.0,0.4568345323741007,0.9285714285714286,1.0,1.0,1.0,0.9621794871794872,0.4568345323741007,Hybrid Label Noise Correction,attr3,balanced_bias,0.9,100,monks1,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,dapper-stoat-165,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_233736
0850d19a43a64063a0cdbe559b12052a,65,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/65/0850d19a43a64063a0cdbe559b12052a/artifacts,2023-03-23 23:48:20.064000+00:00,2023-03-23 23:48:28.122000+00:00,0.5431654676258992,0.06,0.4568345323741007,0.5357142857142857,0.0,0.3518518518518519,0.3518518518518518,0.5387820512820513,0.4568345323741007,Hybrid Label Noise Correction,attr3,balanced_bias,0.9,100,monks1,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,fearless-smelt-59,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_233736
28a75ee87c5c4e488092f1952af71cc7,65,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/65/28a75ee87c5c4e488092f1952af71cc7/artifacts,2023-03-23 23:48:12.238000+00:00,2023-03-23 23:48:19.796000+00:00,0.5431654676258992,1.0,0.4568345323741007,0.9285714285714286,1.0,1.0,1.0,0.9621794871794872,0.4568345323741007,Hybrid Label Noise Correction,attr3,balanced_bias,0.9,100,monks1,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,unleashed-croc-714,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_233736
a1ff65b381b54b6c865d556761f8b276,65,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/65/a1ff65b381b54b6c865d556761f8b276/artifacts,2023-03-23 23:48:04.179000+00:00,2023-03-23 23:48:11.951000+00:00,0.5431654676258992,1.0,0.4568345323741007,0.9285714285714286,1.0,1.0,1.0,0.9621794871794872,0.4568345323741007,Hybrid Label Noise Correction,attr3,balanced_bias,0.9,100,monks1,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,secretive-steed-923,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_233736
58b21dab1c3e446dace1033d20e6b288,65,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/65/58b21dab1c3e446dace1033d20e6b288/artifacts,2023-03-23 23:47:56.076000+00:00,2023-03-23 23:48:03.894000+00:00,0.5431654676258992,0.06,0.4568345323741007,0.5357142857142857,0.0,0.3518518518518519,0.3518518518518518,0.5387820512820513,0.4568345323741007,Hybrid Label Noise Correction,attr3,balanced_bias,0.9,100,monks1,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,mysterious-vole-749,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_233736
f33b5ef1f6a14a99833134329e4a6b55,65,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/65/f33b5ef1f6a14a99833134329e4a6b55/artifacts,2023-03-23 23:47:47.491000+00:00,2023-03-23 23:47:55.812000+00:00,0.5431654676258992,1.0,0.4568345323741007,0.4821428571428571,1.0,1.0,1.0,0.6141581632653061,0.4568345323741007,Hybrid Label Noise Correction,attr3,balanced_bias,0.9,100,monks1,LogReg,0.2,ines,run_noiseinjection.py,original,corrected,painted-doe-266,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_233736
71c6f6d1207847b8810ab5c3c180692a,65,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/65/71c6f6d1207847b8810ab5c3c180692a/artifacts,2023-03-23 23:47:39.261000+00:00,2023-03-23 23:47:47.175000+00:00,0.5431654676258992,1.0,0.4568345323741007,0.4821428571428571,1.0,1.0,1.0,0.6141581632653061,0.4568345323741007,Hybrid Label Noise Correction,attr3,balanced_bias,0.9,100,monks1,LogReg,0.2,ines,run_noiseinjection.py,original,noisy,amusing-perch-103,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_233736
55656255703141c99d532e32b3dedadc,65,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/65/55656255703141c99d532e32b3dedadc/artifacts,2023-03-23 23:47:31.247000+00:00,2023-03-23 23:47:38.965000+00:00,0.5431654676258992,0.0855683269476373,0.4568345323741007,0.6785714285714286,0.0,0.0855683269476373,0.0600255427841634,0.7573341836734693,0.4568345323741007,Hybrid Label Noise Correction,attr3,balanced_bias,0.9,100,monks1,LogReg,0.2,ines,run_noiseinjection.py,original,original,beautiful-midge-478,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_233736
752e1faff2c648b8b71da28dcb742f1e,65,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/65/752e1faff2c648b8b71da28dcb742f1e/artifacts,2023-03-23 23:47:21.309000+00:00,2023-03-23 23:47:28.848000+00:00,0.6061151079136691,1.0,0.3776978417266187,0.8303571428571429,1.0,1.0,1.0,0.8628078030060761,0.4100719424460431,Hybrid Label Noise Correction,attr3,balanced_bias,0.8,100,monks1,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,mercurial-jay-184,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_233736
