run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.predictive_equality_difference,metrics.correction_fnr,metrics.accuracy,metrics.demographic_parity_difference,metrics.equalized_odds_difference,metrics.equal_opportunity_difference,metrics.roc_auc,metrics.correction_fpr,params.correction_alg,params.senstive_attr,params.noise_type,params.n_folds,params.noise_rate,params.dataset,params.correction_classifier,params.classifier,params.correction_rate,params.test_size,tags.mlflow.user,tags.mlflow.source.name,tags.test_set,tags.train_set,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.run
08f8e703517746f980fe9cf034fbeaa3,81,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/81/08f8e703517746f980fe9cf034fbeaa3/artifacts,2023-03-25 01:48:40.834000+00:00,2023-03-25 01:48:49.101000+00:00,0.552833078101072,0.328735632183908,0.7027027027027027,0.7480916030534351,0.3971571906354515,0.3833333333333333,0.3833333333333333,0.5588235294117647,0.2352941176470588,Self-Training Correction,A1,balanced_bias,10,0.9,credit,LogisticRegression,LogReg,0.8,0.2,ines,run_noiseinjection.py,corrected,corrected,melodic-moose-256,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_013647
7c6ec7ca8a0e4315901664f318c8c6a4,81,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/81/7c6ec7ca8a0e4315901664f318c8c6a4/artifacts,2023-03-25 01:48:32.131000+00:00,2023-03-25 01:48:40.549000+00:00,0.552833078101072,0.6758620689655171,0.7027027027027027,0.7786259541984732,0.6379598662207357,0.6758620689655171,0.6666666666666667,0.6125760649087222,0.2352941176470588,Self-Training Correction,A1,balanced_bias,10,0.9,credit,LogisticRegression,LogReg,0.8,0.2,ines,run_noiseinjection.py,corrected,noisy,dapper-stoat-165,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_013647
ca86d1431abc47598bb5ec6020d0bc6f,81,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/81/ca86d1431abc47598bb5ec6020d0bc6f/artifacts,2023-03-25 01:48:23.410000+00:00,2023-03-25 01:48:31.848000+00:00,0.552833078101072,0.0758620689655172,0.7027027027027027,0.6259541984732825,0.1658305462653289,0.3333333333333333,0.3333333333333333,0.6717376605814739,0.2352941176470588,Self-Training Correction,A1,balanced_bias,10,0.9,credit,LogisticRegression,LogReg,0.8,0.2,ines,run_noiseinjection.py,corrected,original,fearless-smelt-59,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_013647
c258a079d1c84e7fbb765bf21ca5739e,81,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/81/c258a079d1c84e7fbb765bf21ca5739e/artifacts,2023-03-25 01:48:15.013000+00:00,2023-03-25 01:48:23.132000+00:00,0.552833078101072,0.3651685393258427,0.7027027027027027,0.7557251908396947,0.3971571906354515,0.3651685393258427,0.2121212121212121,0.6225146198830409,0.2352941176470588,Self-Training Correction,A1,balanced_bias,10,0.9,credit,LogisticRegression,LogReg,0.8,0.2,ines,run_noiseinjection.py,noisy,corrected,unleashed-croc-714,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_013647
3d7c3c5fc1074e15aba5bdf786edabe5,81,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/81/3d7c3c5fc1074e15aba5bdf786edabe5/artifacts,2023-03-25 01:48:06.625000+00:00,2023-03-25 01:48:14.725000+00:00,0.552833078101072,0.6104868913857677,0.7027027027027027,0.8320610687022901,0.6379598662207357,0.696969696969697,0.696969696969697,0.718421052631579,0.2352941176470588,Self-Training Correction,A1,balanced_bias,10,0.9,credit,LogisticRegression,LogReg,0.8,0.2,ines,run_noiseinjection.py,noisy,noisy,secretive-steed-923,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_013647
10c57bf8327348b49471bd61d9ad35a5,81,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/81/10c57bf8327348b49471bd61d9ad35a5/artifacts,2023-03-25 01:47:58.185000+00:00,2023-03-25 01:48:06.339000+00:00,0.552833078101072,0.0711610486891385,0.7027027027027027,0.6183206106870229,0.1658305462653289,0.3636363636363636,0.3636363636363636,0.6286549707602339,0.2352941176470588,Self-Training Correction,A1,balanced_bias,10,0.9,credit,LogisticRegression,LogReg,0.8,0.2,ines,run_noiseinjection.py,noisy,original,mysterious-vole-749,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_013647
d19653b6c51d41ff94a93c4283d75da7,81,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/81/d19653b6c51d41ff94a93c4283d75da7/artifacts,2023-03-25 01:47:49.549000+00:00,2023-03-25 01:47:57.895000+00:00,0.552833078101072,0.5143992055610725,0.7027027027027027,0.4732824427480916,0.3971571906354515,0.5143992055610725,0.2974358974358975,0.3090866290018833,0.2352941176470588,Self-Training Correction,A1,balanced_bias,10,0.9,credit,LogisticRegression,LogReg,0.8,0.2,ines,run_noiseinjection.py,original,corrected,painted-doe-266,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_013647
701b4b29a743447087297db00ba37178,81,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/81/701b4b29a743447087297db00ba37178/artifacts,2023-03-25 01:47:40.991000+00:00,2023-03-25 01:47:49.269000+00:00,0.552833078101072,0.7517378351539226,0.7027027027027027,0.5343511450381679,0.6379598662207357,0.7517378351539226,0.5230769230769231,0.4065442561205273,0.2352941176470588,Self-Training Correction,A1,balanced_bias,10,0.9,credit,LogisticRegression,LogReg,0.8,0.2,ines,run_noiseinjection.py,original,noisy,amusing-perch-103,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_013647
1dfc2322b2f64d73b9e6f5c3b1a6e07a,81,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/81/1dfc2322b2f64d73b9e6f5c3b1a6e07a/artifacts,2023-03-25 01:47:32.573000+00:00,2023-03-25 01:47:40.714000+00:00,0.552833078101072,0.025819265143992,0.7027027027027027,0.8702290076335878,0.1658305462653289,0.1794871794871795,0.1794871794871795,0.9350282485875706,0.2352941176470588,Self-Training Correction,A1,balanced_bias,10,0.9,credit,LogisticRegression,LogReg,0.8,0.2,ines,run_noiseinjection.py,original,original,beautiful-midge-478,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_013647
67f48f7ab2b54ed4809b57510ec31fc2,81,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/81/67f48f7ab2b54ed4809b57510ec31fc2/artifacts,2023-03-25 01:47:23.320000+00:00,2023-03-25 01:47:31.731000+00:00,0.5941807044410413,0.0315106580166821,0.6452702702702703,0.7557251908396947,0.2611482720178372,0.5,0.5,0.5348214285714286,0.2072829131652661,Self-Training Correction,A1,balanced_bias,10,0.8,credit,LogisticRegression,LogReg,0.8,0.2,ines,run_noiseinjection.py,corrected,corrected,mercurial-jay-184,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_013647
