run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.predictive_equality_difference,metrics.correction_fnr,metrics.accuracy,metrics.demographic_parity_difference,metrics.equalized_odds_difference,metrics.equal_opportunity_difference,metrics.roc_auc,metrics.correction_fpr,params.correction_alg,params.senstive_attr,params.noise_type,params.noise_rate,params.n_clusters,params.dataset,params.classifier,params.test_size,tags.mlflow.user,tags.mlflow.source.name,tags.test_set,tags.train_set,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.run
8253007b01314e2093b5ce66100078ae,83,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/83/8253007b01314e2093b5ce66100078ae/artifacts,2023-03-25 02:14:10.200000+00:00,2023-03-25 02:14:18.230000+00:00,0.5941807044410413,0.0112359550561797,0.7804054054054054,0.7251908396946565,0.0147714604236343,0.0303030303030303,0.0303030303030302,0.5809941520467836,0.0952380952380952,Hybrid Label Noise Correction,A1,balanced_bias,0.9,100,credit,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,crawling-whale-170,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_020225
097f8c30875446b89183d158c81a25ff,83,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/83/097f8c30875446b89183d158c81a25ff/artifacts,2023-03-25 02:14:01.853000+00:00,2023-03-25 02:14:09.909000+00:00,0.5941807044410413,0.6104868913857677,0.7804054054054054,0.8320610687022901,0.6379598662207357,0.696969696969697,0.696969696969697,0.718421052631579,0.0952380952380952,Hybrid Label Noise Correction,A1,balanced_bias,0.9,100,credit,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,marvelous-skink-703,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_020225
634537323cc54c24b7d5be6a7b056048,83,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/83/634537323cc54c24b7d5be6a7b056048/artifacts,2023-03-25 02:13:53.329000+00:00,2023-03-25 02:14:01.550000+00:00,0.5941807044410413,0.0711610486891385,0.7804054054054054,0.6183206106870229,0.1658305462653289,0.3636363636363636,0.3636363636363636,0.6286549707602339,0.0952380952380952,Hybrid Label Noise Correction,A1,balanced_bias,0.9,100,credit,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,rebellious-bass-309,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_020225
3b89208fe9a44d03b21c85e2ee2e3bb0,83,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/83/3b89208fe9a44d03b21c85e2ee2e3bb0/artifacts,2023-03-25 02:13:44.126000+00:00,2023-03-25 02:13:53.030000+00:00,0.5941807044410413,0.0112359550561797,0.7804054054054054,0.7251908396946565,0.0147714604236343,0.0303030303030303,0.0303030303030302,0.5809941520467836,0.0952380952380952,Hybrid Label Noise Correction,A1,balanced_bias,0.9,100,credit,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,carefree-sheep-509,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_020225
3e71e9e6ebe245c7bfd12b24249e59ff,83,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/83/3e71e9e6ebe245c7bfd12b24249e59ff/artifacts,2023-03-25 02:13:35.649000+00:00,2023-03-25 02:13:43.819000+00:00,0.5941807044410413,0.6104868913857677,0.7804054054054054,0.8320610687022901,0.6379598662207357,0.696969696969697,0.696969696969697,0.718421052631579,0.0952380952380952,Hybrid Label Noise Correction,A1,balanced_bias,0.9,100,credit,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,melodic-cod-490,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_020225
d7a873173f774449a55361bb639665dd,83,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/83/d7a873173f774449a55361bb639665dd/artifacts,2023-03-25 02:13:27.304000+00:00,2023-03-25 02:13:35.343000+00:00,0.5941807044410413,0.0711610486891385,0.7804054054054054,0.6183206106870229,0.1658305462653289,0.3636363636363636,0.3636363636363636,0.6286549707602339,0.0952380952380952,Hybrid Label Noise Correction,A1,balanced_bias,0.9,100,credit,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,serious-lark-345,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_020225
bc64e4d8c5b2425996d21fb4d4448d3f,83,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/83/bc64e4d8c5b2425996d21fb4d4448d3f/artifacts,2023-03-25 02:13:18.968000+00:00,2023-03-25 02:13:27.016000+00:00,0.5941807044410413,0.0,0.7804054054054054,0.5648854961832062,0.0147714604236343,0.0243589743589743,0.0243589743589743,0.5645009416195857,0.0952380952380952,Hybrid Label Noise Correction,A1,balanced_bias,0.9,100,credit,LogReg,0.2,ines,run_noiseinjection.py,original,corrected,calm-carp-574,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_020225
9802b06d9b4b49479e583c9f58bcb4fd,83,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/83/9802b06d9b4b49479e583c9f58bcb4fd/artifacts,2023-03-25 02:13:10.666000+00:00,2023-03-25 02:13:18.662000+00:00,0.5941807044410413,0.7517378351539226,0.7804054054054054,0.5343511450381679,0.6379598662207357,0.7517378351539226,0.5230769230769231,0.4065442561205273,0.0952380952380952,Hybrid Label Noise Correction,A1,balanced_bias,0.9,100,credit,LogReg,0.2,ines,run_noiseinjection.py,original,noisy,magnificent-foal-424,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_020225
4f2253975b8444d997a96fd177e1d9ee,83,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/83/4f2253975b8444d997a96fd177e1d9ee/artifacts,2023-03-25 02:13:02.414000+00:00,2023-03-25 02:13:10.373000+00:00,0.5941807044410413,0.025819265143992,0.7804054054054054,0.8702290076335878,0.1658305462653289,0.1794871794871795,0.1794871794871795,0.9350282485875706,0.0952380952380952,Hybrid Label Noise Correction,A1,balanced_bias,0.9,100,credit,LogReg,0.2,ines,run_noiseinjection.py,original,original,learned-hen-855,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_020225
2a48e68ff71548ab912eeaa82501e059,83,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/83/2a48e68ff71548ab912eeaa82501e059/artifacts,2023-03-25 02:12:50.507000+00:00,2023-03-25 02:12:58.097000+00:00,0.6140888208269525,0.0119047619047619,0.7364864864864865,0.7099236641221374,0.0404124860646599,0.064516129032258,0.0645161290322581,0.5994983277591973,0.0952380952380952,Hybrid Label Noise Correction,A1,balanced_bias,0.8,100,credit,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,masked-snail-635,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_020225
