run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.predictive_equality_difference,metrics.correction_fnr,metrics.accuracy,metrics.demographic_parity_difference,metrics.equalized_odds_difference,metrics.equal_opportunity_difference,metrics.roc_auc,metrics.correction_fpr,params.correction_alg,params.senstive_attr,params.n_iterations,params.noise_type,params.noise_rate,params.n_clusters,params.dataset,params.classifier,params.test_size,tags.mlflow.user,tags.mlflow.source.name,tags.test_set,tags.train_set,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.run
5b4094ba380540db95218ce5ad2813c5,57,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/57/5b4094ba380540db95218ce5ad2813c5/artifacts,2023-03-23 18:50:54.520000+00:00,2023-03-23 18:51:04.782000+00:00,0.6558136456885713,0.0002927266763273,0.5570776255707762,0.7436321534899106,0.0486250591513749,0.0049694565768657,0.0049694565768656,0.6893764690016568,0.237740718681755,Cluster-Based Correction,housing,10,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,melodic-moose-256,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_181411
be8a9f99b1854caaade29c74b2e9f3a4,57,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/57/be8a9f99b1854caaade29c74b2e9f3a4/artifacts,2023-03-23 18:50:43.577000+00:00,2023-03-23 18:50:54.201000+00:00,0.6558136456885713,0.9871615477559698,0.5570776255707762,0.5613628845517697,0.97987319697846,0.9871615477559698,0.9670002346582692,0.5981818094247293,0.237740718681755,Cluster-Based Correction,housing,10,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,dapper-stoat-165,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_181411
eaba87e4fcee4d77b39e583d95fb593d,57,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/57/eaba87e4fcee4d77b39e583d95fb593d/artifacts,2023-03-23 18:50:31.237000+00:00,2023-03-23 18:50:43.204000+00:00,0.6558136456885713,0.2087182723728299,0.5570776255707762,0.6467085676480318,0.1829486303170513,0.2154238609611905,0.2154238609611906,0.5990694717373715,0.237740718681755,Cluster-Based Correction,housing,10,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,fearless-smelt-59,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_181411
5808df8ad54b45fc8771ef68ad44dd9a,57,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/57/5808df8ad54b45fc8771ef68ad44dd9a/artifacts,2023-03-23 18:50:16.091000+00:00,2023-03-23 18:50:30.720000+00:00,0.6558136456885713,0.0030418729546026,0.5570776255707762,0.5405226596096593,0.0486250591513749,0.1931064652790569,0.1931064652790568,0.5704307925374246,0.237740718681755,Cluster-Based Correction,housing,10,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,unleashed-croc-714,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_181411
8cd7247e689046beb769477d5a27e2fc,57,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/57/8cd7247e689046beb769477d5a27e2fc/artifacts,2023-03-23 18:50:01.720000+00:00,2023-03-23 18:50:15.645000+00:00,0.6558136456885713,0.9810145170764456,0.5570776255707762,0.9259014224280516,0.97987319697846,0.9838483146067416,0.9838483146067416,0.9331722075545222,0.237740718681755,Cluster-Based Correction,housing,10,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,secretive-steed-923,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_181411
e7326d354c6d4a4da14636e8a4bf166a,57,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/57/e7326d354c6d4a4da14636e8a4bf166a/artifacts,2023-03-23 18:49:48.563000+00:00,2023-03-23 18:50:01.419000+00:00,0.6558136456885713,0.2755307543844927,0.5570776255707762,0.444260668210387,0.1829486303170513,0.437097071283846,0.4370970712838459,0.3572171651495449,0.237740718681755,Cluster-Based Correction,housing,10,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,mysterious-vole-749,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_181411
e1ee694b6b39478d93a628489b160eb0,57,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/57/e1ee694b6b39478d93a628489b160eb0/artifacts,2023-03-23 18:49:35.950000+00:00,2023-03-23 18:49:48.148000+00:00,0.6558136456885713,0.076139546727782,0.5570776255707762,0.7307310618590804,0.0486250591513749,0.2126916885537574,0.2126916885537575,0.6977081610146125,0.237740718681755,Cluster-Based Correction,housing,10,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,original,corrected,painted-doe-266,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_181411
747d7a6907f94f26aa77dbe701259ce5,57,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/57/747d7a6907f94f26aa77dbe701259ce5/artifacts,2023-03-23 18:49:20.810000+00:00,2023-03-23 18:49:35.585000+00:00,0.6558136456885713,0.987023172905526,0.5570776255707762,0.3976182600066159,0.97987319697846,0.987023172905526,0.962433279674659,0.4032262987908149,0.237740718681755,Cluster-Based Correction,housing,10,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,original,noisy,amusing-perch-103,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_181411
74f4c2b2988a4c2eb884361f6687e00a,57,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/57/74f4c2b2988a4c2eb884361f6687e00a/artifacts,2023-03-23 18:49:07.949000+00:00,2023-03-23 18:49:20.458000+00:00,0.6558136456885713,0.0930481283422459,0.5570776255707762,0.8025140588819054,0.1829486303170513,0.0930481283422459,0.0651190375328306,0.8676828547796289,0.237740718681755,Cluster-Based Correction,housing,10,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,original,original,beautiful-midge-478,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_181411
f8b28209f87347388d5f087074f65888,57,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/57/f8b28209f87347388d5f087074f65888/artifacts,2023-03-23 18:46:33.293000+00:00,2023-03-23 18:46:43.925000+00:00,0.6773873337303951,0.0142118863049095,0.5685924161207068,0.7985444922262653,0.0422183080077817,0.0142118863049095,9.851870096055926e-05,0.7752371737251017,0.199622791344054,Cluster-Based Correction,housing,10,balanced_bias,0.8,100,bank,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,mercurial-jay-184,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_181411
