run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.predictive_equality_difference,metrics.correction_fnr,metrics.accuracy,metrics.demographic_parity_difference,metrics.equalized_odds_difference,metrics.equal_opportunity_difference,metrics.roc_auc,metrics.correction_fpr,params.correction_alg,params.senstive_attr,params.n_iterations,params.noise_type,params.noise_rate,params.n_clusters,params.dataset,params.classifier,params.test_size,tags.mlflow.user,tags.mlflow.source.name,tags.test_set,tags.train_set,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.run
cebe657ff1b2478496b8c8e06a8e0c50,100,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/100/cebe657ff1b2478496b8c8e06a8e0c50/artifacts,2023-03-25 09:55:56.364000+00:00,2023-03-25 09:55:58.560000+00:00,0.0576923076923076,0.0,0.9285714285714286,0.984126984126984,0.7105263157894737,0.9642857142857144,0.0357142857142857,1.0,0.9615384615384616,Cluster-Based Correction,crime,10,random,0.9,31,vote,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,melodic-moose-256,LOCAL,fadc19b7928e5cf99b85f33baf92ca70ff7af827,25032023_095227
17d309e1696845b0b9e575793baa3b19,100,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/100/17d309e1696845b0b9e575793baa3b19/artifacts,2023-03-25 09:55:54.041000+00:00,2023-03-25 09:55:56.279000+00:00,0.0576923076923076,0.1,0.9285714285714286,0.9523809523809524,0.7105263157894737,0.9285714285714286,0.0714285714285714,0.9816326530612244,0.9615384615384616,Cluster-Based Correction,crime,10,random,0.9,31,vote,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,dapper-stoat-165,LOCAL,fadc19b7928e5cf99b85f33baf92ca70ff7af827,25032023_095227
d2c20111d2c64440bef404f8775098ef,100,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/100/d2c20111d2c64440bef404f8775098ef/artifacts,2023-03-25 09:55:51.750000+00:00,2023-03-25 09:55:53.962000+00:00,0.0576923076923076,0.0,0.9285714285714286,0.0317460317460317,0.6842105263157895,0.0714285714285714,0.9285714285714286,0.0051020408163265,0.9615384615384616,Cluster-Based Correction,crime,10,random,0.9,31,vote,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,fearless-smelt-59,LOCAL,fadc19b7928e5cf99b85f33baf92ca70ff7af827,25032023_095227
aa02eb1239fd4478b81f965799e9cb91,100,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/100/aa02eb1239fd4478b81f965799e9cb91/artifacts,2023-03-25 09:55:49.407000+00:00,2023-03-25 09:55:51.672000+00:00,0.0576923076923076,0.2307692307692307,0.9285714285714286,0.873015873015873,0.7105263157894737,0.96,0.96,0.8590263691683571,0.9615384615384616,Cluster-Based Correction,crime,10,random,0.9,31,vote,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,unleashed-croc-714,LOCAL,fadc19b7928e5cf99b85f33baf92ca70ff7af827,25032023_095227
983a39a3c6dd49c2abc2c1e3377fe5d1,100,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/100/983a39a3c6dd49c2abc2c1e3377fe5d1/artifacts,2023-03-25 09:55:47.180000+00:00,2023-03-25 09:55:49.324000+00:00,0.0576923076923076,0.2307692307692307,0.9285714285714286,0.873015873015873,0.7105263157894737,0.96,0.96,0.8640973630831642,0.9615384615384616,Cluster-Based Correction,crime,10,random,0.9,31,vote,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,secretive-steed-923,LOCAL,fadc19b7928e5cf99b85f33baf92ca70ff7af827,25032023_095227
6afcbbe0accb40fbb109c3ecfd69d22f,100,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/100/6afcbbe0accb40fbb109c3ecfd69d22f/artifacts,2023-03-25 09:55:45.018000+00:00,2023-03-25 09:55:47.105000+00:00,0.0576923076923076,0.1538461538461538,0.9285714285714286,0.1111111111111111,0.6842105263157895,0.96,0.96,0.1176470588235294,0.9615384615384616,Cluster-Based Correction,crime,10,random,0.9,31,vote,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,mysterious-vole-749,LOCAL,fadc19b7928e5cf99b85f33baf92ca70ff7af827,25032023_095227
fd886fc4820d49c4a86a5263102b822f,100,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/100/fd886fc4820d49c4a86a5263102b822f/artifacts,2023-03-25 09:55:42.705000+00:00,2023-03-25 09:55:44.948000+00:00,0.0576923076923076,1.0,0.9285714285714286,0.0158730158730158,0.7105263157894737,1.0,0.0833333333333333,0.0,0.9615384615384616,Cluster-Based Correction,crime,10,random,0.9,31,vote,LogReg,0.2,ines,run_noiseinjection.py,original,corrected,painted-doe-266,LOCAL,fadc19b7928e5cf99b85f33baf92ca70ff7af827,25032023_095227
69da469c1c0a4dc899f262f643baefaf,100,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/100/69da469c1c0a4dc899f262f643baefaf/artifacts,2023-03-25 09:55:40.472000+00:00,2023-03-25 09:55:42.630000+00:00,0.0576923076923076,1.0,0.9285714285714286,0.0158730158730158,0.7105263157894737,1.0,0.0833333333333333,0.0,0.9615384615384616,Cluster-Based Correction,crime,10,random,0.9,31,vote,LogReg,0.2,ines,run_noiseinjection.py,original,noisy,amusing-perch-103,LOCAL,fadc19b7928e5cf99b85f33baf92ca70ff7af827,25032023_095227
5b80bc6380dd4af8b2f28de9796f90b8,100,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/100/5b80bc6380dd4af8b2f28de9796f90b8/artifacts,2023-03-25 09:55:38.011000+00:00,2023-03-25 09:55:40.395000+00:00,0.0576923076923076,0.0,0.9285714285714286,1.0,0.6842105263157895,0.0,0.0,1.0,0.9615384615384616,Cluster-Based Correction,crime,10,random,0.9,31,vote,LogReg,0.2,ines,run_noiseinjection.py,original,original,beautiful-midge-478,LOCAL,fadc19b7928e5cf99b85f33baf92ca70ff7af827,25032023_095227
cf3e2467f06947dbb5b6c49bddecb49d,100,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/100/cf3e2467f06947dbb5b6c49bddecb49d/artifacts,2023-03-25 09:55:33.304000+00:00,2023-03-25 09:55:35.544000+00:00,0.0801282051282051,0.0,0.912087912087912,0.9206349206349206,0.6842105263157895,0.8387096774193549,0.1612903225806451,0.9808467741935484,0.9307692307692308,Cluster-Based Correction,crime,10,random,0.8,31,vote,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,mercurial-jay-184,LOCAL,fadc19b7928e5cf99b85f33baf92ca70ff7af827,25032023_095227
f762d87e34194bc586348dad53bb1eef,100,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/100/f762d87e34194bc586348dad53bb1eef/artifacts,2023-03-25 09:55:31.088000+00:00,2023-03-25 09:55:33.229000+00:00,0.0801282051282051,0.0,0.912087912087912,0.9047619047619048,0.6578947368421053,0.8064516129032258,0.1935483870967742,0.9002016129032259,0.9307692307692308,Cluster-Based Correction,crime,10,random,0.8,31,vote,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,big-ray-308,LOCAL,fadc19b7928e5cf99b85f33baf92ca70ff7af827,25032023_095227
0c8af2d86dd6493da494edce9bbc5c51,100,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/100/0c8af2d86dd6493da494edce9bbc5c51/artifacts,2023-03-25 09:55:28.845000+00:00,2023-03-25 09:55:31.013000+00:00,0.0801282051282051,0.0,0.912087912087912,0.0793650793650793,0.6842105263157895,0.1612903225806451,0.8387096774193549,0.0252016129032258,0.9307692307692308,Cluster-Based Correction,crime,10,random,0.8,31,vote,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,illustrious-bird-226,LOCAL,fadc19b7928e5cf99b85f33baf92ca70ff7af827,25032023_095227
a53cb63e3b6c4735ba3cc22337728256,100,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/100/a53cb63e3b6c4735ba3cc22337728256/artifacts,2023-03-25 09:55:26.506000+00:00,2023-03-25 09:55:28.764000+00:00,0.0801282051282051,0.3333333333333333,0.912087912087912,0.7936507936507936,0.6842105263157895,0.8461538461538461,0.8461538461538461,0.8125,0.9307692307692308,Cluster-Based Correction,crime,10,random,0.8,31,vote,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,zealous-carp-855,LOCAL,fadc19b7928e5cf99b85f33baf92ca70ff7af827,25032023_095227
78ae2c19c80c453d9f599efad74748e5,100,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/100/78ae2c19c80c453d9f599efad74748e5/artifacts,2023-03-25 09:55:24.318000+00:00,2023-03-25 09:55:26.430000+00:00,0.0801282051282051,0.3333333333333333,0.912087912087912,0.7777777777777778,0.6578947368421053,0.8076923076923077,0.8076923076923077,0.7691532258064516,0.9307692307692308,Cluster-Based Correction,crime,10,random,0.8,31,vote,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,beautiful-worm-695,LOCAL,fadc19b7928e5cf99b85f33baf92ca70ff7af827,25032023_095227
dd33bc62f40c43b2b719beaa106606f0,100,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/100/dd33bc62f40c43b2b719beaa106606f0/artifacts,2023-03-25 09:55:22.128000+00:00,2023-03-25 09:55:24.244000+00:00,0.0801282051282051,0.3333333333333333,0.912087912087912,0.2063492063492063,0.6842105263157895,0.8461538461538461,0.8461538461538461,0.1703629032258064,0.9307692307692308,Cluster-Based Correction,crime,10,random,0.8,31,vote,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,sedate-dog-744,LOCAL,fadc19b7928e5cf99b85f33baf92ca70ff7af827,25032023_095227
