run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.predictive_equality_difference,metrics.correction_fnr,metrics.accuracy,metrics.demographic_parity_difference,metrics.equalized_odds_difference,metrics.equal_opportunity_difference,metrics.roc_auc,metrics.correction_fpr,params.correction_alg,params.senstive_attr,params.threshold,params.noise_type,params.noise_rate,params.dataset,params.classifier,params.test_size,tags.mlflow.user,tags.mlflow.source.name,tags.test_set,tags.train_set,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.run
3081f49da70d455595fd27e52f04a3b3,90,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/90/3081f49da70d455595fd27e52f04a3b3/artifacts,2023-03-25 03:39:35.422000+00:00,2023-03-25 03:39:43.971000+00:00,0.4292452830188679,1.0,0.7783018867924528,0.9296875,1.0,1.0,1.0,0.9146309429997374,0.4669811320754717,Ordering-Based Correction,referral_source_other,0.2,balanced_bias,0.9,sick,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,melodic-moose-256,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_032753
c07edb5d714f457383c38e1b8374cb2b,90,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/90/c07edb5d714f457383c38e1b8374cb2b/artifacts,2023-03-25 03:39:26.732000+00:00,2023-03-25 03:39:35.113000+00:00,0.4292452830188679,1.0,0.7783018867924528,0.9296875,1.0,1.0,1.0,0.9146309429997374,0.4669811320754717,Ordering-Based Correction,referral_source_other,0.2,balanced_bias,0.9,sick,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,dapper-stoat-165,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_032753
df48358c412c4e85a7fbae76aa6de8fd,90,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/90/df48358c412c4e85a7fbae76aa6de8fd/artifacts,2023-03-25 03:39:18.028000+00:00,2023-03-25 03:39:26.426000+00:00,0.4292452830188679,0.48,0.7783018867924528,0.3828125,0.4471794871794872,0.6212121212121212,0.6212121212121213,0.2293144208037825,0.4669811320754717,Ordering-Based Correction,referral_source_other,0.2,balanced_bias,0.9,sick,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,fearless-smelt-59,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_032753
013d1bfde4f14a978fefa5f858d9abe9,90,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/90/013d1bfde4f14a978fefa5f858d9abe9/artifacts,2023-03-25 03:39:09.224000+00:00,2023-03-25 03:39:17.701000+00:00,0.4292452830188679,1.0,0.7783018867924528,0.9296875,1.0,1.0,1.0,0.9146309429997374,0.4669811320754717,Ordering-Based Correction,referral_source_other,0.2,balanced_bias,0.9,sick,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,unleashed-croc-714,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_032753
d813694eee84436abbe2b3d73fd23d6a,90,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/90/d813694eee84436abbe2b3d73fd23d6a/artifacts,2023-03-25 03:39:00.892000+00:00,2023-03-25 03:39:08.919000+00:00,0.4292452830188679,1.0,0.7783018867924528,0.9296875,1.0,1.0,1.0,0.9146309429997374,0.4669811320754717,Ordering-Based Correction,referral_source_other,0.2,balanced_bias,0.9,sick,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,secretive-steed-923,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_032753
cf341af4fb194a5398cadf447596b7ac,90,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/90/cf341af4fb194a5398cadf447596b7ac/artifacts,2023-03-25 03:38:52.232000+00:00,2023-03-25 03:39:00.563000+00:00,0.4292452830188679,0.48,0.7783018867924528,0.3828125,0.4471794871794872,0.6212121212121212,0.6212121212121213,0.2293144208037825,0.4669811320754717,Ordering-Based Correction,referral_source_other,0.2,balanced_bias,0.9,sick,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,mysterious-vole-749,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_032753
c5ec94205ca84db29e0ccf9914eb3af8,90,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/90/c5ec94205ca84db29e0ccf9914eb3af8/artifacts,2023-03-25 03:38:43.366000+00:00,2023-03-25 03:38:51.922000+00:00,0.4292452830188679,1.0,0.7783018867924528,0.3515625,1.0,1.0,1.0,0.3616963064295485,0.4669811320754717,Ordering-Based Correction,referral_source_other,0.2,balanced_bias,0.9,sick,LogReg,0.2,ines,run_noiseinjection.py,original,corrected,painted-doe-266,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_032753
e4b4487de1c240b69290096e9f6fb443,90,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/90/e4b4487de1c240b69290096e9f6fb443/artifacts,2023-03-25 03:38:33.594000+00:00,2023-03-25 03:38:43.054000+00:00,0.4292452830188679,1.0,0.7783018867924528,0.3515625,1.0,1.0,1.0,0.3616963064295485,0.4669811320754717,Ordering-Based Correction,referral_source_other,0.2,balanced_bias,0.9,sick,LogReg,0.2,ines,run_noiseinjection.py,original,noisy,amusing-perch-103,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_032753
1cf811f0398d4e958dfcb8adbf877d69,90,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/90/1cf811f0398d4e958dfcb8adbf877d69/artifacts,2023-03-25 03:38:24.906000+00:00,2023-03-25 03:38:33.284000+00:00,0.4292452830188679,0.125,0.7783018867924528,0.8984375,0.4471794871794872,0.4684210526315789,0.4684210526315789,0.9450068399452805,0.4669811320754717,Ordering-Based Correction,referral_source_other,0.2,balanced_bias,0.9,sick,LogReg,0.2,ines,run_noiseinjection.py,original,original,beautiful-midge-478,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_032753
97ce9e83d3ef4e808346c83ba9d174ad,90,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/90/97ce9e83d3ef4e808346c83ba9d174ad/artifacts,2023-03-25 03:38:15.970000+00:00,2023-03-25 03:38:24.360000+00:00,0.5,1.0,0.6933962264150944,0.8515625,1.0,1.0,1.0,0.8473324213406294,0.4033018867924528,Ordering-Based Correction,referral_source_other,0.2,balanced_bias,0.8,sick,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,mercurial-jay-184,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_032753
