run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.predictive_equality_difference,metrics.correction_fnr,metrics.accuracy,metrics.demographic_parity_difference,metrics.equalized_odds_difference,metrics.equal_opportunity_difference,metrics.roc_auc,metrics.correction_fpr,params.correction_alg,params.senstive_attr,params.noise_type,params.noise_rate,params.n_clusters,params.dataset,params.classifier,params.test_size,tags.mlflow.user,tags.mlflow.source.name,tags.test_set,tags.train_set,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.run
1df7eb3d2ca14cf796f3cbe2cf6ee5c8,95,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/95/1df7eb3d2ca14cf796f3cbe2cf6ee5c8/artifacts,2023-03-25 04:50:27.690000+00:00,2023-03-25 04:50:36.524000+00:00,0.6506364922206507,0.0,0.9504950495049505,0.7858823529411765,0.0,0.0,0.0,0.5387247483055867,0.0487977369165487,Hybrid Label Noise Correction,voice_mail_plan,balanced_bias,0.9,100,churn,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,vaunted-fly-9,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_043613
7cb92aa606d243fa9d7294f00bf62223,95,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/95/7cb92aa606d243fa9d7294f00bf62223/artifacts,2023-03-25 04:50:18.720000+00:00,2023-03-25 04:50:27.352000+00:00,0.6506364922206507,1.0,0.9504950495049505,0.9223529411764706,0.9545454545454546,1.0,0.9466666666666668,0.8927090873198658,0.0487977369165487,Hybrid Label Noise Correction,voice_mail_plan,balanced_bias,0.9,100,churn,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,delightful-dog-384,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_043613
84c4c7226295406097f89b663ee604ef,95,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/95/84c4c7226295406097f89b663ee604ef/artifacts,2023-03-25 04:50:09.627000+00:00,2023-03-25 04:50:18.410000+00:00,0.6506364922206507,0.144260723699976,0.9504950495049505,0.64,0.2003304558942541,0.4733333333333333,0.4733333333333334,0.3058827400144766,0.0487977369165487,Hybrid Label Noise Correction,voice_mail_plan,balanced_bias,0.9,100,churn,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,nosy-tern-550,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_043613
f05105a3222148dd818e628f95d38196,95,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/95/f05105a3222148dd818e628f95d38196/artifacts,2023-03-25 04:49:59.962000+00:00,2023-03-25 04:50:09.295000+00:00,0.6506364922206507,0.0,0.9504950495049505,0.7858823529411765,0.0,0.0,0.0,0.5387247483055867,0.0487977369165487,Hybrid Label Noise Correction,voice_mail_plan,balanced_bias,0.9,100,churn,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,rumbling-rat-445,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_043613
dcd374e96889423ea0148de24a82abc7,95,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/95/dcd374e96889423ea0148de24a82abc7/artifacts,2023-03-25 04:49:50.717000+00:00,2023-03-25 04:49:59.636000+00:00,0.6506364922206507,1.0,0.9504950495049505,0.9223529411764706,0.9545454545454546,1.0,0.9466666666666668,0.8927090873198658,0.0487977369165487,Hybrid Label Noise Correction,voice_mail_plan,balanced_bias,0.9,100,churn,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,wise-robin-506,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_043613
993a0f4f52e54bc29855bfa9776592ad,95,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/95/993a0f4f52e54bc29855bfa9776592ad/artifacts,2023-03-25 04:49:41.613000+00:00,2023-03-25 04:49:50.393000+00:00,0.6506364922206507,0.144260723699976,0.9504950495049505,0.64,0.2003304558942541,0.4733333333333333,0.4733333333333334,0.3058827400144766,0.0487977369165487,Hybrid Label Noise Correction,voice_mail_plan,balanced_bias,0.9,100,churn,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,amusing-stoat-767,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_043613
b375a02f16a348e4b489b36fa2e21b10,95,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/95/b375a02f16a348e4b489b36fa2e21b10/artifacts,2023-03-25 04:49:32.752000+00:00,2023-03-25 04:49:41.298000+00:00,0.6506364922206507,0.0,0.9504950495049505,0.6658823529411765,0.0,0.0,0.0,0.4977479719305231,0.0487977369165487,Hybrid Label Noise Correction,voice_mail_plan,balanced_bias,0.9,100,churn,LogReg,0.2,ines,run_noiseinjection.py,original,corrected,nervous-wren-581,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_043613
6adf09f889bf43a49f4992e0cd938764,95,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/95/6adf09f889bf43a49f4992e0cd938764/artifacts,2023-03-25 04:49:23.825000+00:00,2023-03-25 04:49:32.424000+00:00,0.6506364922206507,0.943661971830986,0.9504950495049505,0.548235294117647,0.9545454545454546,1.0,1.0,0.4277111431841935,0.0487977369165487,Hybrid Label Noise Correction,voice_mail_plan,balanced_bias,0.9,100,churn,LogReg,0.2,ines,run_noiseinjection.py,original,noisy,illustrious-newt-322,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_043613
4066a1be9385492e8babb1e3242f9435,95,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/95/4066a1be9385492e8babb1e3242f9435/artifacts,2023-03-25 04:49:14.139000+00:00,2023-03-25 04:49:23.530000+00:00,0.6506364922206507,0.0897555142173797,0.9504950495049505,0.731764705882353,0.2003304558942541,0.3731764705882353,0.3731764705882353,0.695963768476584,0.0487977369165487,Hybrid Label Noise Correction,voice_mail_plan,balanced_bias,0.9,100,churn,LogReg,0.2,ines,run_noiseinjection.py,original,original,amusing-bat-210,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_043613
ccc33e717ca74fc18ff7138d2df14a83,95,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/95/ccc33e717ca74fc18ff7138d2df14a83/artifacts,2023-03-25 04:48:54.977000+00:00,2023-03-25 04:49:03.778000+00:00,0.661008958038661,0.0,0.9292786421499292,0.7670588235294118,0.0,0.0,0.0,0.6423746669145443,0.0438472418670438,Hybrid Label Noise Correction,voice_mail_plan,balanced_bias,0.8,100,churn,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,adventurous-fish-935,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,25032023_043613
