run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.predictive_equality_difference,metrics.correction_fnr,metrics.accuracy,metrics.demographic_parity_difference,metrics.equalized_odds_difference,metrics.equal_opportunity_difference,metrics.roc_auc,metrics.correction_fpr,params.correction_alg,params.senstive_attr,params.threshold,params.noise_type,params.noise_rate,params.dataset,params.classifier,params.test_size,tags.mlflow.user,tags.mlflow.source.name,tags.test_set,tags.train_set,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.run
8c6f0072955943d8a581cb89f49e99f7,59,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/59/8c6f0072955943d8a581cb89f49e99f7/artifacts,2023-03-23 21:19:05.770000+00:00,2023-03-23 21:19:13.517000+00:00,0.4594666137251009,0.9810145170764456,0.5658129839189994,0.9259014224280516,0.97987319697846,0.9838483146067416,0.9838483146067416,0.9331722075545222,0.5278935874528489,Ordering-Based Correction,housing,0.2,balanced_bias,0.9,bank,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,melodic-moose-256,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_210818
d7fe8b1260ef40b8bfacfc6c3357804c,59,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/59/d7fe8b1260ef40b8bfacfc6c3357804c/artifacts,2023-03-23 21:18:58.155000+00:00,2023-03-23 21:19:05.528000+00:00,0.4594666137251009,0.9810145170764456,0.5658129839189994,0.9259014224280516,0.97987319697846,0.9838483146067416,0.9838483146067416,0.9331722075545222,0.5278935874528489,Ordering-Based Correction,housing,0.2,balanced_bias,0.9,bank,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,dapper-stoat-165,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_210818
caa8b149eea14a0ea676b3bfff867280,59,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/59/caa8b149eea14a0ea676b3bfff867280/artifacts,2023-03-23 21:18:50.760000+00:00,2023-03-23 21:18:57.879000+00:00,0.4594666137251009,0.2755307543844927,0.5658129839189994,0.444260668210387,0.1829486303170513,0.437097071283846,0.4370970712838459,0.3572171651495449,0.5278935874528489,Ordering-Based Correction,housing,0.2,balanced_bias,0.9,bank,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,fearless-smelt-59,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_210818
5a031b4233f1403883f04c93ef5efd51,59,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/59/5a031b4233f1403883f04c93ef5efd51/artifacts,2023-03-23 21:18:43.113000+00:00,2023-03-23 21:18:50.506000+00:00,0.4594666137251009,0.9810145170764456,0.5658129839189994,0.9259014224280516,0.97987319697846,0.9838483146067416,0.9838483146067416,0.9331722075545222,0.5278935874528489,Ordering-Based Correction,housing,0.2,balanced_bias,0.9,bank,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,unleashed-croc-714,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_210818
f81c61281445426ea02e012f62eba905,59,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/59/f81c61281445426ea02e012f62eba905/artifacts,2023-03-23 21:18:35.638000+00:00,2023-03-23 21:18:42.868000+00:00,0.4594666137251009,0.9810145170764456,0.5658129839189994,0.9259014224280516,0.97987319697846,0.9838483146067416,0.9838483146067416,0.9331722075545222,0.5278935874528489,Ordering-Based Correction,housing,0.2,balanced_bias,0.9,bank,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,secretive-steed-923,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_210818
77e147ff382c4d44b224a2c320fd9058,59,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/59/77e147ff382c4d44b224a2c320fd9058/artifacts,2023-03-23 21:18:28.164000+00:00,2023-03-23 21:18:35.386000+00:00,0.4594666137251009,0.2755307543844927,0.5658129839189994,0.444260668210387,0.1829486303170513,0.437097071283846,0.4370970712838459,0.3572171651495449,0.5278935874528489,Ordering-Based Correction,housing,0.2,balanced_bias,0.9,bank,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,mysterious-vole-749,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_210818
079428cd067d4ed7a1bbaae24e954b36,59,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/59/079428cd067d4ed7a1bbaae24e954b36/artifacts,2023-03-23 21:18:20.614000+00:00,2023-03-23 21:18:27.906000+00:00,0.4594666137251009,0.987023172905526,0.5658129839189994,0.3976182600066159,0.97987319697846,0.987023172905526,0.962433279674659,0.4032262987908149,0.5278935874528489,Ordering-Based Correction,housing,0.2,balanced_bias,0.9,bank,LogReg,0.2,ines,run_noiseinjection.py,original,corrected,painted-doe-266,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_210818
bc1a418e20de4e67b02224dc902e069c,59,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/59/bc1a418e20de4e67b02224dc902e069c/artifacts,2023-03-23 21:18:13.282000+00:00,2023-03-23 21:18:20.357000+00:00,0.4594666137251009,0.987023172905526,0.5658129839189994,0.3976182600066159,0.97987319697846,0.987023172905526,0.962433279674659,0.4032262987908149,0.5278935874528489,Ordering-Based Correction,housing,0.2,balanced_bias,0.9,bank,LogReg,0.2,ines,run_noiseinjection.py,original,noisy,amusing-perch-103,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_210818
1f8505468ee148a0bffaf7d8ae070b3f,59,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/59/1f8505468ee148a0bffaf7d8ae070b3f/artifacts,2023-03-23 21:18:05.725000+00:00,2023-03-23 21:18:13.048000+00:00,0.4594666137251009,0.0930481283422459,0.5658129839189994,0.8025140588819054,0.1829486303170513,0.0930481283422459,0.0651190375328306,0.8676828547796289,0.5278935874528489,Ordering-Based Correction,housing,0.2,balanced_bias,0.9,bank,LogReg,0.2,ines,run_noiseinjection.py,original,original,beautiful-midge-478,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_210818
2c718a40cf124c69b367f8277e605805,59,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/59/2c718a40cf124c69b367f8277e605805/artifacts,2023-03-23 21:17:53.842000+00:00,2023-03-23 21:18:01.117000+00:00,0.520481768248296,0.9782151154038026,0.5004963271788763,0.8676811114786636,0.9784636416215364,0.9782151154038026,0.9766332650492386,0.8808292861933709,0.4690291840381179,Ordering-Based Correction,housing,0.2,balanced_bias,0.8,bank,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,mercurial-jay-184,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_210818
