run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.predictive_equality_difference,metrics.correction_fnr,metrics.accuracy,metrics.demographic_parity_difference,metrics.equalized_odds_difference,metrics.equal_opportunity_difference,metrics.roc_auc,metrics.correction_fpr,params.correction_alg,params.senstive_attr,params.noise_type,params.noise_rate,params.n_clusters,params.dataset,params.classifier,params.test_size,tags.mlflow.user,tags.mlflow.source.name,tags.test_set,tags.train_set,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.run
5a6a34ff688c456189ac12df1ec56514,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/5a6a34ff688c456189ac12df1ec56514/artifacts,2023-03-23 21:08:07.956000+00:00,2023-03-23 21:08:15.310000+00:00,0.6281516775858647,0.0369738320911085,0.7446892991860234,0.8031756533245121,0.1395451040187882,0.0369738320911085,0.0024727992087042,0.7782063726626488,0.1854278340281913,Hybrid Label Noise Correction,housing,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,nosy-cat-423,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
0d17de4def6147239d729a6b1ca59682,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/0d17de4def6147239d729a6b1ca59682/artifacts,2023-03-23 21:08:00.349000+00:00,2023-03-23 21:08:07.707000+00:00,0.6281516775858647,0.987021111984896,0.7446892991860234,0.6890506119748594,0.97987319697846,0.987021111984896,0.9318166831519948,0.8005760073790759,0.1854278340281913,Hybrid Label Noise Correction,housing,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,useful-wren-855,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
b82682528c66491e8052ab69793e9e05,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/b82682528c66491e8052ab69793e9e05/artifacts,2023-03-23 21:07:53.292000+00:00,2023-03-23 21:08:00.105000+00:00,0.6281516775858647,0.239599219324582,0.7446892991860234,0.6341382732385048,0.1829486303170513,0.5580942960764919,0.558094296076492,0.5169162175475197,0.1854278340281913,Hybrid Label Noise Correction,housing,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,efficient-bee-285,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
d6cf88f6217d49cba0da88ecc341db4f,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/d6cf88f6217d49cba0da88ecc341db4f/artifacts,2023-03-23 21:07:45.841000+00:00,2023-03-23 21:07:53.027000+00:00,0.6281516775858647,0.0660715784173869,0.7446892991860234,0.5742639761826,0.1395451040187882,0.1418309080862037,0.1418309080862037,0.7376640264806714,0.1854278340281913,Hybrid Label Noise Correction,housing,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,upbeat-flea-290,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
c72b4b740efb4fcc857bc402ec578710,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/c72b4b740efb4fcc857bc402ec578710/artifacts,2023-03-23 21:07:38.260000+00:00,2023-03-23 21:07:45.591000+00:00,0.6281516775858647,0.9810145170764456,0.7446892991860234,0.9259014224280516,0.97987319697846,0.9838483146067416,0.9838483146067416,0.9331722075545222,0.1854278340281913,Hybrid Label Noise Correction,housing,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,casual-worm-258,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
c001fec58e7a4c9a88e33934154b50a2,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/c001fec58e7a4c9a88e33934154b50a2/artifacts,2023-03-23 21:07:30.790000+00:00,2023-03-23 21:07:38.008000+00:00,0.6281516775858647,0.2755307543844927,0.7446892991860234,0.444260668210387,0.1829486303170513,0.437097071283846,0.4370970712838459,0.3572171651495449,0.1854278340281913,Hybrid Label Noise Correction,housing,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,dapper-bee-107,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
a6531131bd534a779df16daf223bc599,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/a6531131bd534a779df16daf223bc599/artifacts,2023-03-23 21:07:23.731000+00:00,2023-03-23 21:07:30.590000+00:00,0.6281516775858647,0.1069314998726763,0.7446892991860234,0.6778035064505458,0.1395451040187882,0.2995763788867237,0.2995763788867237,0.5926104809169326,0.1854278340281913,Hybrid Label Noise Correction,housing,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,original,corrected,upbeat-penguin-818,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
46e128a888e24e4995edffa8aa935736,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/46e128a888e24e4995edffa8aa935736/artifacts,2023-03-23 21:07:16.616000+00:00,2023-03-23 21:07:23.527000+00:00,0.6281516775858647,0.987023172905526,0.7446892991860234,0.3976182600066159,0.97987319697846,0.987023172905526,0.962433279674659,0.4032262987908149,0.1854278340281913,Hybrid Label Noise Correction,housing,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,original,noisy,merciful-dog-894,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
085641b2fae74606910a25a78da7fd2d,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/085641b2fae74606910a25a78da7fd2d/artifacts,2023-03-23 21:07:08.826000+00:00,2023-03-23 21:07:16.419000+00:00,0.6281516775858647,0.0930481283422459,0.7446892991860234,0.8025140588819054,0.1829486303170513,0.0930481283422459,0.0651190375328306,0.8676828547796289,0.1854278340281913,Hybrid Label Noise Correction,housing,balanced_bias,0.9,100,bank,LogReg,0.2,ines,run_noiseinjection.py,original,original,legendary-colt-167,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
b778f9589d5c4aabbdc0543993436634,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/b778f9589d5c4aabbdc0543993436634/artifacts,2023-03-23 20:59:42.669000+00:00,2023-03-23 20:59:49.836000+00:00,0.6746740784858712,0.0133107006306935,0.7250347429025213,0.8756202447899437,0.1097214189319452,0.2459568733153638,0.2459568733153638,0.8382023078958057,0.1254715108199325,Hybrid Label Noise Correction,housing,balanced_bias,0.8,100,bank,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,illustrious-lark-96,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
fab5cc518771466a8b8917f37e9b9e7a,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/fab5cc518771466a8b8917f37e9b9e7a/artifacts,2023-03-23 20:59:35.122000+00:00,2023-03-23 20:59:42.394000+00:00,0.6746740784858712,0.9817624310926996,0.7250347429025213,0.5931194177968905,0.9784636416215364,0.9817624310926996,0.9507412398921832,0.780373570606186,0.1254715108199325,Hybrid Label Noise Correction,housing,balanced_bias,0.8,100,bank,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,trusting-koi-477,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
65165736637546908b6c93380351ad0b,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/65165736637546908b6c93380351ad0b/artifacts,2023-03-23 20:59:27.804000+00:00,2023-03-23 20:59:34.862000+00:00,0.6746740784858712,0.2534169214520312,0.7250347429025213,0.7188223618921601,0.1829486303170513,0.3890835579514825,0.3890835579514824,0.6826401076074118,0.1254715108199325,Hybrid Label Noise Correction,housing,balanced_bias,0.8,100,bank,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,funny-shoat-187,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
6045bd7c39df436c8c0fca0ec02cb3e6,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/6045bd7c39df436c8c0fca0ec02cb3e6/artifacts,2023-03-23 20:59:20.562000+00:00,2023-03-23 20:59:27.588000+00:00,0.6746740784858712,0.058612556713021,0.7250347429025213,0.5745947734039034,0.1097214189319452,0.0757274724189846,0.0757274724189845,0.6910289568035847,0.1254715108199325,Hybrid Label Noise Correction,housing,balanced_bias,0.8,100,bank,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,mercurial-fish-639,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
df19b32fbde64669b7af63125a4b35d4,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/df19b32fbde64669b7af63125a4b35d4/artifacts,2023-03-23 20:59:13.030000+00:00,2023-03-23 20:59:20.311000+00:00,0.6746740784858712,0.9782151154038026,0.7250347429025213,0.8676811114786636,0.9784636416215364,0.9782151154038026,0.9766332650492386,0.8808292861933709,0.1254715108199325,Hybrid Label Noise Correction,housing,balanced_bias,0.8,100,bank,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,rogue-fawn-833,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
e05c9f4ffe2e46b781fe057c8395889b,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/e05c9f4ffe2e46b781fe057c8395889b/artifacts,2023-03-23 20:59:05.502000+00:00,2023-03-23 20:59:12.773000+00:00,0.6746740784858712,0.2521939858368731,0.7250347429025213,0.4799867681111479,0.1829486303170513,0.4266912653947725,0.4266912653947725,0.4046060139973101,0.1254715108199325,Hybrid Label Noise Correction,housing,balanced_bias,0.8,100,bank,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,brawny-crab-394,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
9c4b646bfb9245ca9d2e15fa9306366a,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/9c4b646bfb9245ca9d2e15fa9306366a/artifacts,2023-03-23 20:58:57.714000+00:00,2023-03-23 20:59:05.253000+00:00,0.6746740784858712,0.0834988540870893,0.7250347429025213,0.6933509758518028,0.1097214189319452,0.2747691264932644,0.2747691264932644,0.6683972389617551,0.1254715108199325,Hybrid Label Noise Correction,housing,balanced_bias,0.8,100,bank,LogReg,0.2,ines,run_noiseinjection.py,original,corrected,calm-gnu-710,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
0aa1cc668cde4f0cb0759d9e6cab15ac,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/0aa1cc668cde4f0cb0759d9e6cab15ac/artifacts,2023-03-23 20:58:50.732000+00:00,2023-03-23 20:58:57.535000+00:00,0.6746740784858712,0.9878635090399795,0.7250347429025213,0.3982798544492226,0.9784636416215364,0.9878635090399795,0.9577310853172922,0.4282519004293197,0.1254715108199325,Hybrid Label Noise Correction,housing,balanced_bias,0.8,100,bank,LogReg,0.2,ines,run_noiseinjection.py,original,noisy,whimsical-snail-301,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
378d444e72cc4067ba004b41ef5a0104,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/378d444e72cc4067ba004b41ef5a0104/artifacts,2023-03-23 20:58:43.719000+00:00,2023-03-23 20:58:50.514000+00:00,0.6746740784858712,0.0930481283422459,0.7250347429025213,0.8025140588819054,0.1829486303170513,0.0930481283422459,0.0651190375328306,0.8676828547796289,0.1254715108199325,Hybrid Label Noise Correction,housing,balanced_bias,0.8,100,bank,LogReg,0.2,ines,run_noiseinjection.py,original,original,upbeat-snail-617,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
a9a1f067a28f4d388cdd1365cb1545e3,58,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/58/a9a1f067a28f4d388cdd1365cb1545e3/artifacts,2023-03-23 20:49:21.920000+00:00,2023-03-23 20:49:28.910000+00:00,0.6951889352127589,0.024954676117989,0.6573357157037919,0.8782666225603705,0.1140031021609968,0.226475279106858,0.226475279106858,0.9011042199220552,0.1285487393289656,Hybrid Label Noise Correction,housing,balanced_bias,0.7,100,bank,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,spiffy-doe-945,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_185109
