run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.predictive_equality_difference,metrics.correction_fnr,metrics.accuracy,metrics.demographic_parity_difference,metrics.equalized_odds_difference,metrics.equal_opportunity_difference,metrics.roc_auc,metrics.correction_fpr,params.correction_alg,params.senstive_attr,params.n_iterations,params.noise_type,params.noise_rate,params.n_clusters,params.dataset,params.classifier,params.test_size,tags.mlflow.user,tags.mlflow.source.name,tags.test_set,tags.train_set,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.run
2c039bb9fe0b4adeb00ff9939aeab592,45,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/45/2c039bb9fe0b4adeb00ff9939aeab592/artifacts,2023-03-23 22:06:05.958000+00:00,2023-03-23 22:06:11.992000+00:00,0.6205336951605608,0.607936507936508,0.2061068702290076,0.9131614654002712,0.7014946146568664,0.607936507936508,0.3338752045474119,0.9669029826097888,0.597386688444263,Cluster-Based Correction,having_IP_Address,10,balanced_bias,0.9,100,phishing,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,melodic-moose-256,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_214848
b39558811d0144ebbbc3fc7c5a702e1e,45,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/45/b39558811d0144ebbbc3fc7c5a702e1e/artifacts,2023-03-23 22:05:59.545000+00:00,2023-03-23 22:06:05.770000+00:00,0.6205336951605608,1.0,0.2061068702290076,0.8362731795567616,1.0,1.0,1.0,0.9025511041217849,0.597386688444263,Cluster-Based Correction,having_IP_Address,10,balanced_bias,0.9,100,phishing,LogReg,0.2,ines,run_noiseinjection.py,corrected,noisy,dapper-stoat-165,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_214848
12b55bb084744e55ba6a341b91a66823,45,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/45/12b55bb084744e55ba6a341b91a66823/artifacts,2023-03-23 22:05:53.145000+00:00,2023-03-23 22:05:59.328000+00:00,0.6205336951605608,0.140303657694962,0.2061068702290076,0.6635006784260515,0.1377292409577178,0.140303657694962,0.089581000775127,0.7038251645581489,0.597386688444263,Cluster-Based Correction,having_IP_Address,10,balanced_bias,0.9,100,phishing,LogReg,0.2,ines,run_noiseinjection.py,corrected,original,fearless-smelt-59,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_214848
917753fc505b40fb81e9ae4b630c1d65,45,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/45/917753fc505b40fb81e9ae4b630c1d65/artifacts,2023-03-23 22:05:47.033000+00:00,2023-03-23 22:05:52.966000+00:00,0.6205336951605608,0.633749534874106,0.2061068702290076,0.8597919493441881,0.7014946146568664,0.633749534874106,0.6075659401793311,0.9333000878820776,0.597386688444263,Cluster-Based Correction,having_IP_Address,10,balanced_bias,0.9,100,phishing,LogReg,0.2,ines,run_noiseinjection.py,noisy,corrected,unleashed-croc-714,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_214848
6ddc1cdb3742479f841fdff89bf3fba9,45,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/45/6ddc1cdb3742479f841fdff89bf3fba9/artifacts,2023-03-23 22:05:40.952000+00:00,2023-03-23 22:05:46.852000+00:00,0.6205336951605608,1.0,0.2061068702290076,0.9547715965626412,1.0,1.0,1.0,0.9758658523759356,0.597386688444263,Cluster-Based Correction,having_IP_Address,10,balanced_bias,0.9,100,phishing,LogReg,0.2,ines,run_noiseinjection.py,noisy,noisy,secretive-steed-923,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_214848
5e07a06a17734697a28d7c1178cd7692,45,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/45/5e07a06a17734697a28d7c1178cd7692/artifacts,2023-03-23 22:05:34.888000+00:00,2023-03-23 22:05:40.748000+00:00,0.6205336951605608,0.3022698143630876,0.2061068702290076,0.6164631388511985,0.1377292409577178,0.3065645657438315,0.3065645657438314,0.6372595943876688,0.597386688444263,Cluster-Based Correction,having_IP_Address,10,balanced_bias,0.9,100,phishing,LogReg,0.2,ines,run_noiseinjection.py,noisy,original,mysterious-vole-749,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_214848
dc68363427904a3e8f3b8d6a9ac6b3a6,45,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/45/dc68363427904a3e8f3b8d6a9ac6b3a6/artifacts,2023-03-23 22:05:28.511000+00:00,2023-03-23 22:05:34.689000+00:00,0.6205336951605608,0.8415274421890008,0.2061068702290076,0.642243328810493,0.7014946146568664,0.8415274421890008,0.5303744789955486,0.7265795188912283,0.597386688444263,Cluster-Based Correction,having_IP_Address,10,balanced_bias,0.9,100,phishing,LogReg,0.2,ines,run_noiseinjection.py,original,corrected,painted-doe-266,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_214848
a0d8fe30d46f4b449f135ce76bf3f637,45,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/45/a0d8fe30d46f4b449f135ce76bf3f637/artifacts,2023-03-23 22:05:22.167000+00:00,2023-03-23 22:05:28.293000+00:00,0.6205336951605608,1.0,0.2061068702290076,0.5780189959294437,1.0,1.0,1.0,0.8147416237006582,0.597386688444263,Cluster-Based Correction,having_IP_Address,10,balanced_bias,0.9,100,phishing,LogReg,0.2,ines,run_noiseinjection.py,original,noisy,amusing-perch-103,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_214848
6532848b44ad4bd480aa09b1cabc5568,45,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/45/6532848b44ad4bd480aa09b1cabc5568/artifacts,2023-03-23 22:05:15.844000+00:00,2023-03-23 22:05:21.951000+00:00,0.6205336951605608,0.0286201594459447,0.2061068702290076,0.929895974672094,0.1377292409577178,0.0286201594459447,0.0193101804430873,0.9774764170493542,0.597386688444263,Cluster-Based Correction,having_IP_Address,10,balanced_bias,0.9,100,phishing,LogReg,0.2,ines,run_noiseinjection.py,original,original,beautiful-midge-478,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_214848
13a20d36451b40459227e018fcc666a6,45,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/45/13a20d36451b40459227e018fcc666a6/artifacts,2023-03-23 22:04:10.242000+00:00,2023-03-23 22:04:16.216000+00:00,0.6409769335142469,0.5833496265592617,0.1931135293162254,0.9172320217096336,0.6773096936176406,0.5833496265592617,0.2775929756765942,0.9683077343593948,0.5675786035116374,Cluster-Based Correction,having_IP_Address,10,balanced_bias,0.8,100,phishing,LogReg,0.2,ines,run_noiseinjection.py,corrected,corrected,mercurial-jay-184,LOCAL,6abd4c8f3b8ce341b78e731e5482a8c33051f3fe,23032023_214848
